Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"6965","new","new-operator","2018-09-20 23:13:10","4099593","921","2022-03-05 23:02:22","0","4099593","2018-09-20 23:13:13"
"6966","dynamic-method","dynamicmethod","2018-09-21 06:36:08","4099593","4","2020-08-21 10:04:57","0","4099593","2018-09-21 06:41:06"
"6967","designview","design-view","2018-09-21 06:36:30","4099593","7","2020-12-11 10:45:44","0","4099593","2018-09-21 06:41:04"
"6968","custom-paging","custompaging","2018-09-21 06:39:48","4099593","3","2021-07-06 11:55:07","0","4099593","2018-09-21 06:41:03"
"6969","control-panel","controlpanel","2018-09-21 06:40:15","4099593","14","2022-01-10 14:30:12","0","4099593","2018-09-21 06:41:02"
"6970","com-object","comobject","2018-09-21 06:40:56","4099593","20","2021-10-06 20:58:33","0","4099593","2018-09-21 06:41:01"
"6971","filestructure","file-structure","2018-09-21 06:50:46","4099593","13","2021-12-13 07:58:24","0","4099593","2018-09-21 07:46:54"
"6972","event-validation","eventvalidation","2018-09-21 06:51:09","4099593","2","2022-02-21 07:47:10","0","4099593","2018-09-21 07:46:53"
"6973","eventreceiver","event-receiver","2018-09-21 06:51:23","4099593","6","2020-05-19 05:52:10","0","4099593","2018-09-21 07:46:52"
"6974","event-queue","eventqueue","2018-09-21 06:51:34","4099593","13","2021-12-28 07:59:04","0","4099593","2018-09-21 07:46:52"
"6975","edit-control","editcontrol","2018-09-21 06:51:43","4099593","5","2020-09-08 13:45:42","0","4099593","2018-09-21 07:46:51"
"6976","data-compression","compression","2018-09-21 07:46:44","4099593","104","2022-02-28 06:04:12","0","4099593","2018-09-21 07:46:49"
"6977","scala-generics","generics","2018-09-21 18:04:21","7083401","66","2022-01-20 04:41:43","0","4099593","2018-09-21 23:14:22"
"6978","flex-mojos","flexmojos","2018-09-21 23:09:43","4099593","0","","0","4099593","2018-09-21 23:14:21"
"6979","partialviews","partial-views","2018-09-21 23:11:15","4099593","7","2020-08-21 05:16:49","0","4099593","2018-09-21 23:14:20"
"6980","oracle-client","oracleclient","2018-09-21 23:11:46","4099593","14","2022-03-04 05:43:34","0","4099593","2018-09-21 23:14:18"
"6981","operation-contract","operationcontract","2018-09-21 23:11:56","4099593","0","","0","4099593","2018-09-21 23:14:17"
"6982","mvcminiprofiler","mvc-mini-profiler","2018-09-21 23:12:11","4099593","1","2021-10-31 23:11:34","0","4099593","2018-09-21 23:14:16"
"6983","multi-targeting","multitargeting","2018-09-21 23:12:24","4099593","28","2022-01-19 10:25:12","0","4099593","2018-09-21 23:14:14"
"6984","lostfocus","lost-focus","2018-09-21 23:12:49","4099593","8","2022-02-17 12:00:00","0","4099593","2018-09-21 23:14:14"
"6985","lookup-field","lookupfield","2018-09-21 23:13:00","4099593","4","2021-06-01 21:13:20","0","4099593","2018-09-21 23:14:13"
"6986","logfiles","logfile","2018-09-21 23:13:12","4099593","39","2022-02-10 13:39:47","0","4099593","2018-09-21 23:14:12"
"6987","lastinsertid","last-insert-id","2018-09-21 23:13:35","4099593","17","2021-12-12 03:54:09","0","4099593","2018-09-21 23:14:10"
"6988","get-method","getmethod","2018-09-21 23:13:50","4099593","10","2021-04-24 12:56:13","0","4099593","2018-09-21 23:14:09"
"6989","formsauthentication","forms-authentication","2018-09-21 23:14:04","4099593","10","2022-02-22 08:06:40","0","4099593","2018-09-21 23:14:08"
"6990","struts1","struts-1","2018-09-21 23:19:45","4099593","58","2022-02-11 10:11:18","0","4099593","2018-09-21 23:23:14"
"6991","static-resource","staticresource","2018-09-21 23:21:50","4099593","25","2021-11-09 07:21:39","0","4099593","2018-09-21 23:23:13"
"6992","state-server","stateserver","2018-09-21 23:22:02","4099593","2","2019-05-10 14:33:57","0","4099593","2018-09-21 23:23:12"
"6993","singleinstance","single-instance","2018-09-21 23:22:15","4099593","3","2021-01-14 18:33:40","0","4099593","2018-09-21 23:23:11"
"6994","sessionstorage","session-storage","2018-09-21 23:22:37","4099593","166","2022-03-02 08:30:25","0","4099593","2018-09-21 23:23:10"
"6995","run-loop","runloop","2018-09-21 23:22:51","4099593","0","","0","4099593","2018-09-21 23:23:09"
"6996","property-editor","propertyeditor","2018-09-21 23:23:04","4099593","3","2021-10-19 18:47:53","0","4099593","2018-09-21 23:23:08"
"6997","windows-forms-host","windowsformshost","2018-09-21 23:29:03","4099593","5","2019-08-14 04:22:12","0","4099593","2018-09-21 23:32:15"
"6998","webproject","web-project","2018-09-21 23:29:16","4099593","16","2022-02-11 22:43:01","0","4099593","2018-09-21 23:32:14"
"6999","webcontent","web-content","2018-09-21 23:29:35","4099593","12","2021-11-09 15:37:41","0","4099593","2018-09-21 23:32:13"
"7000","web-client","webclient","2018-09-21 23:29:51","4099593","23","2022-02-18 18:58:28","0","4099593","2018-09-21 23:32:11"
"7002","user-location","userlocation","2018-09-21 23:30:14","4099593","6","2021-10-05 08:48:16","0","4099593","2018-09-21 23:32:09"
"7004","trace-listener","tracelistener","2018-09-21 23:31:17","4099593","2","2021-10-09 11:21:48","0","4099593","2018-09-21 23:32:08"
"7005","top-down","topdown","2018-09-21 23:31:33","4099593","29","2022-01-17 18:09:35","0","4099593","2018-09-21 23:32:07"
"7006","thread-static","threadstatic","2018-09-21 23:31:49","4099593","3","2020-07-21 04:09:14","0","4099593","2018-09-21 23:32:06"
"7007","syndicationfeed","syndication-feed","2018-09-21 23:32:01","4099593","4","2021-01-12 01:20:36","0","4099593","2018-09-21 23:32:05"
"7008","strictmode","android-strictmode","2018-09-21 23:35:54","4099593","4","2021-09-15 21:58:23","0","4099593","2018-09-21 23:35:54"
"7009","image-icon","imageicon","2018-09-21 23:39:33","4099593","1","2019-05-02 06:17:59","0","4099593","2018-09-21 23:39:37"
"7011","cllocationmanager","core-location","2018-09-23 21:07:04","5175709","0","","2","",""
"7012","top-n","greatest-n-per-group","2018-09-24 02:20:40","2422776","0","","1","",""
"7013","amp-story","amp-stories","2018-09-24 20:14:56","722760","0","","0","",""
"7014","custom-exceptions","exception","2018-09-26 20:54:33","3764965","120","2022-02-28 04:14:05","4","-1","2019-06-19 01:44:51"
"7018","google-calendar-api3","google-calendar-api","2018-09-28 02:32:07","811","0","","0","811","2018-09-28 02:32:07"
"7019","pyspark-sql","apache-spark-sql","2018-09-28 10:31:01","6910411","2067","2022-03-05 03:39:59","4","-1","2020-04-20 01:10:01"
"7021","winword","ms-word","2018-09-29 05:09:23","648265","2","2021-10-20 14:55:43","4","-1","2019-06-24 20:26:24"
"7022","mirth-connect","mirth","2018-10-01 18:07:14","228371","114","2022-02-20 20:05:13","0","4099593","2019-04-17 01:43:08"
"7023","py.test","pytest","2018-10-02 03:55:58","584192","8","2021-12-30 19:52:18","0","584192","2018-10-02 03:55:58"
"7024","multi-tier","n-tier-architecture","2018-10-02 21:34:45","3827","0","","0","",""
"7025","three-tier","n-tier-architecture","2018-10-02 23:51:22","3827","0","","0","",""
"7027","ecmascript-8","ecmascript-2017","2018-10-03 20:54:07","218196","0","","1","366904","2019-10-13 21:54:57"
"7028","draggable","drag-and-drop","2018-10-04 01:55:00","1675954","0","","0","",""
"7029","aws-sdk-dotnet","aws-sdk-net","2018-10-04 20:41:12","1438","0","","0","1438","2018-10-04 20:41:33"
"7031","wikidata-api","wikidata","2018-10-05 16:48:09","7879193","0","","0","",""
"7032","android-tabs","android-tablayout","2018-10-06 14:56:26","4409113","0","","0","",""
"7033","website","web","2018-10-08 15:59:29","811","3710","2022-03-05 23:18:51","0","811","2018-10-08 15:59:29"
"7034","sharepoint-online-rest-api","sharepoint-rest-api","2018-10-09 00:28:47","584192","0","","0","584192","2018-10-09 00:28:47"
"7035","aerospike-ce","aerospike","2018-10-09 18:10:57","582436","0","","0","",""
"7036","vanilla-js","javascript","2018-10-10 07:58:23","106224","33","2022-01-28 14:34:44","0","106224","2018-10-10 07:58:23"
"7037","vanillajs","javascript","2018-10-10 08:03:05","106224","78","2022-03-03 15:13:20","0","106224","2018-10-10 08:03:05"
"7038","spring-data-neo4j-5","spring-data-neo4j","2018-10-10 08:51:37","2650436","28","2021-07-12 21:14:52","4","-1","2018-10-10 10:29:42"
"7039","spring-data-neo4j-4","spring-data-neo4j","2018-10-10 08:51:49","2650436","33","2022-03-04 17:23:31","4","-1","2018-10-10 10:29:44"
"7041","py3","python-3.x","2018-10-12 02:08:09","6394722","18","2022-02-14 08:03:45","4","-1","2019-01-16 14:49:25"
"7045","android-9.0-p","android-9.0-pie","2018-10-16 16:17:53","1252759","0","","0","1252759","2018-10-16 16:17:53"
"7046","springjunit4classrunner","spring-test","2018-10-16 22:45:40","563532","0","","2","",""
"7047","python-list","list","2018-10-20 18:18:45","2142994","152","2022-02-24 19:04:59","4","-1","2019-05-22 21:33:08"
"7048","apex-code","apex","2018-10-24 11:45:27","1145792","0","","0","",""
"7049","gcloud-python","google-cloud-python","2018-10-25 12:59:58","4092401","0","","0","",""
"7050","mdc-components","material-components-web","2018-10-25 19:04:06","9958942","0","","0","",""
"7052","pyunit","python-unittest","2018-10-28 23:58:21","563532","1","2021-02-19 01:29:32","0","563532","2018-10-28 23:58:21"
"7053","php-namespaces","php","2018-10-29 14:37:11","2025928","28","2022-02-20 11:57:42","4","-1","2019-01-04 11:56:36"
"7055","google-admob","admob","2018-11-03 13:58:33","100297","1077","2022-03-06 07:25:20","0","100297","2018-11-03 13:58:41"
"7056","webpage","html","2018-11-05 03:10:58","10221765","1254","2022-03-05 18:35:01","3","-1","2019-03-03 07:18:09"
"7057","s3-bucket","amazon-s3","2018-11-05 20:17:43","174777","200","2022-02-14 12:23:37","4","-1","2019-10-04 20:09:04"
"7058","flatassembler","fasm","2018-11-07 00:57:59","224132","0","","1","366904","2019-02-09 09:52:54"
"7059","nelmio-api-doc","nelmioapidocbundle","2018-11-08 11:39:49","584192","0","","0","584192","2018-11-08 11:39:49"
"7060","nelmio-cors","nelmiocorsbundle","2018-11-08 12:21:10","584192","0","","0","584192","2018-11-08 12:21:10"
"7062","dayofweek","weekday","2018-11-09 11:42:03","5772882","0","","0","",""
"7063","bloom","bloom-filter","2018-11-10 10:57:13","382763","0","","0","",""
"7064","azure-template","arm-template","2018-11-12 09:08:06","6067741","0","","0","",""
"7065","natural-language-processing","nlp","2018-11-13 16:49:43","2099607","1017","2022-03-06 06:24:18","4","-1","2019-06-19 19:31:15"
"7066","flow-bin","flowtype","2018-11-17 03:14:12","5913838","0","","0","",""
"7067","general-purpose-registers","cpu-registers","2018-11-17 22:57:40","224132","1","2020-06-03 15:04:30","0","366904","2019-02-09 09:51:12"
"7069","pp","perl-packager","2018-11-21 15:53:11","102937","10","2022-01-28 08:00:47","0","102937","2018-11-21 15:53:11"
"7072","azure-kubernetes","azure-aks","2018-11-28 13:09:17","6067741","0","","3","366904","2021-01-13 23:04:40"
"7073","string-to-datetime","date-parsing","2018-11-29 08:26:23","5772882","0","","1","",""
"7074","hp-loadrunner","loadrunner","2018-12-03 23:26:10","563532","2","2019-06-05 14:20:02","0","563532","2018-12-03 23:26:28"
"7075",".war","war","2018-12-04 00:52:13","584192","2","2021-03-16 19:37:50","0","584192","2018-12-04 00:52:13"
"7076","war-files","war","2018-12-04 00:52:32","584192","0","","0","584192","2018-12-04 00:52:32"
"7077","gutenberg","wordpress-gutenberg","2018-12-07 09:01:16","584192","180","2022-03-03 16:57:02","0","584192","2018-12-07 09:01:16"
"7078","xgraphics","pdfsharp","2018-12-07 13:01:33","1015447","0","","0","",""
"7080","aws-lex","amazon-lex","2018-12-14 09:46:05","3196845","69","2022-03-04 12:59:11","1","2370483","2020-08-21 00:52:34"
"7081","kotlinx.coroutines","kotlin-coroutines","2018-12-15 14:44:36","1103872","498","2022-03-04 09:37:13","0","4099593","2019-03-09 22:20:56"
"7082","outlook-api","outlook-object-model","2018-12-17 09:11:16","9784","0","","0","",""
"7083","listiterator","iterator","2018-12-19 12:09:47","3764965","119","2022-02-13 03:23:01","4","-1","2019-06-20 15:49:39"
"7084","calcite","apache-calcite","2018-12-21 02:24:26","584192","13","2021-10-20 20:00:51","0","584192","2018-12-21 02:24:26"
"7085","circular","circular-dependency","2018-12-25 15:48:02","102937","171","2022-02-25 21:15:03","0","102937","2018-12-25 15:48:16"
"7086","aws-elasticbeanstalk","amazon-elastic-beanstalk","2019-01-01 11:19:29","4099593","10","2019-08-07 12:43:47","0","4099593","2019-01-01 11:19:35"
"7087","chinese","cjk","2019-01-01 11:25:40","4099593","130","2022-02-26 13:51:13","0","4099593","2019-01-01 11:26:04"
"7088","korean","cjk","2019-01-01 11:25:44","4099593","42","2022-02-28 17:08:26","0","4099593","2019-01-01 11:26:03"
"7089","japanese","cjk","2019-01-01 11:25:48","4099593","117","2022-01-16 00:32:01","0","4099593","2019-01-01 11:26:02"
"7091","uncompress","compression","2019-01-05 09:19:19","4099593","7","2021-11-12 10:11:42","0","4099593","2019-01-05 09:19:27"
"7092","decompression","compression","2019-01-05 09:26:28","4099593","93","2022-02-21 15:14:15","0","4099593","2019-01-05 09:26:37"
"7093","decompress","compression","2019-01-05 09:26:31","4099593","41","2022-02-18 15:12:30","0","4099593","2019-01-05 09:26:36"
"7094","reentrant","reentrancy","2019-01-05 09:33:02","4099593","4","2021-01-31 01:59:55","0","4099593","2019-01-05 09:33:07"
"7095","doctrine2","doctrine-orm","2019-01-05 16:24:02","871050","10","2021-06-19 18:58:48","0","871050","2019-01-05 16:24:02"
"7096","doctrine2-postgres","doctrine-orm-postgres","2019-01-05 16:24:43","871050","0","","0","871050","2019-01-05 16:24:43"
"7097","doctrine2-filters","doctrine-orm-filters","2019-01-05 16:25:38","871050","0","","0","871050","2019-01-05 16:25:38"
"7098","psycopg","psycopg2","2019-01-10 19:20:06","100297","52","2022-03-01 05:59:23","0","100297","2019-01-10 19:21:08"
"7099","android-fab","floating-action-button","2019-01-11 09:55:52","4099593","5","2019-04-13 11:20:28","0","4099593","2019-01-11 09:55:58"
"7100","pandas-groupby","group-by","2019-01-14 03:43:13","8708364","0","","2","",""
"7101","xamarin.droid","xamarin.android","2019-01-14 10:56:25","7462031","0","","4","-1","2021-11-11 16:56:37"
"7102","cloud-sponge","cloudsponge","2019-01-17 01:24:58","584192","0","","0","584192","2019-01-17 01:24:58"
"7103","downcasting","downcast","2019-01-17 13:46:43","4099593","13","2022-02-08 10:47:25","0","4099593","2019-01-17 13:46:47"
"7104","nomenclature","terminology","2019-01-17 19:43:15","124486","22","2021-12-21 04:08:01","0","4099593","2019-03-29 05:58:01"
"7108","authorize.net-arb","arb","2019-01-20 18:57:23","250259","0","","0","",""
"7109","ahk","autohotkey","2019-01-26 03:44:45","584192","138","2022-02-27 07:56:13","0","584192","2019-01-26 03:44:45"
"7110","evaluation-order","operator-precedence","2019-01-27 04:21:03","4099593","3","2019-11-20 15:13:14","0","4099593","2019-01-27 04:21:32"
"7111","order-of-evaluation","operator-precedence","2019-01-27 04:21:15","4099593","14","2021-04-04 16:58:13","0","4099593","2019-01-27 04:21:31"
"7112","order-of-operations","operator-precedence","2019-01-27 04:21:24","4099593","5","2020-07-24 03:35:56","0","4099593","2019-01-27 04:21:30"
"7113","jdk11","java-11","2019-02-01 11:16:02","706317","59","2022-02-28 08:48:17","0","366904","2019-02-09 21:42:26"
"7115","pwsh","powershell-core","2019-02-04 13:37:02","45375","6","2021-10-29 12:36:24","0","366904","2019-10-13 21:51:36"
"7117","esri-javascript-api","arcgis-js-api","2019-02-07 12:41:20","1914034","44","2022-01-18 14:10:58","0","4099593","2019-03-30 03:55:29"
"7118","robomongo","robo3t","2019-02-09 04:49:39","4099593","13","2020-11-26 06:53:04","0","4099593","2019-02-09 04:49:44"
"7119","aws-iam-roles","amazon-iam","2019-02-09 04:52:09","4099593","11","2019-05-07 16:28:16","0","4099593","2019-02-09 04:52:15"
"7120","paypal-checkout","paypal","2019-02-09 04:57:34","366904","8","2021-08-16 17:11:17","0","366904","2019-02-09 04:57:34"
"7121","emgu","emgucv","2019-02-09 05:16:24","4099593","39","2022-01-13 01:14:37","0","4099593","2019-02-09 05:16:24"
"7122","ses","amazon-ses","2019-02-09 05:37:59","4099593","85","2022-01-26 07:49:57","0","4099593","2019-02-09 05:38:04"
"7123","trading-view","tradingview-api","2019-02-09 09:09:03","366904","7","2021-11-03 20:31:28","0","366904","2019-02-09 09:09:10"
"7124","tradingview","tradingview-api","2019-02-09 09:09:39","366904","637","2022-03-04 05:08:17","0","366904","2019-02-09 09:09:39"
"7125","prismatic-schema","plumatic-schema","2019-02-09 09:11:32","366904","0","","0","366904","2019-02-09 09:11:32"
"7126","android-sugarorm","sugarorm","2019-02-09 09:19:12","366904","0","","0","366904","2019-02-09 09:19:12"
"7127","android-exoplayer","exoplayer","2019-02-09 09:23:15","366904","0","","0","366904","2019-02-09 09:23:15"
"7128","wowjs","wow.js","2019-02-09 09:50:23","366904","2","2020-08-06 14:58:27","0","366904","2019-02-09 09:50:27"
"7129","memory-ordering","memory-barriers","2019-02-09 10:04:14","366904","6","2021-09-08 21:24:29","0","366904","2019-02-09 10:04:14"
"7130","invalidate","invalidation","2019-02-09 10:12:26","366904","14","2021-11-04 01:16:00","0","366904","2019-02-09 10:12:26"
"7131","coordinated-universal-time","utc","2019-02-09 10:13:20","366904","0","","0","366904","2019-02-09 10:13:20"
"7132","method-overloading","overloading","2019-02-09 10:16:15","366904","3","2020-09-01 12:24:32","0","366904","2019-02-09 10:16:15"
"7133","android-fragmentmanager","fragmentmanager","2019-02-09 10:27:34","366904","0","","0","366904","2019-02-09 10:27:34"
"7134","git-conflict-resolution","git-merge-conflict","2019-02-09 10:33:36","366904","0","","0","366904","2019-02-09 10:33:36"
"7135","immutablejs","immutable.js","2019-02-09 10:37:58","366904","2","2020-11-15 23:00:10","0","366904","2019-02-09 10:38:04"
"7136","state-machines","state-machine","2019-02-09 10:43:25","366904","2","2019-10-08 07:32:42","0","366904","2019-02-09 10:43:25"
"7137","finite-state-machine","state-machine","2019-02-09 10:43:43","366904","5","2021-11-27 20:14:08","0","366904","2019-02-09 10:43:43"
"7138","travis","travis-ci","2019-02-09 10:46:10","366904","85","2021-10-20 17:15:26","0","366904","2019-02-09 10:46:17"
"7139","optionbutton","radio-button","2019-02-09 10:51:14","366904","8","2020-08-03 20:08:29","0","366904","2019-02-09 10:51:14"
"7140","option-button","radio-button","2019-02-09 10:51:38","366904","0","","0","366904","2019-02-09 10:51:38"
"7141","radiobutton","radio-button","2019-02-09 10:51:53","366904","182","2022-02-21 18:59:28","0","366904","2019-02-09 10:51:53"
"7142","julia-lang","julia","2019-02-09 10:53:55","366904","1","2019-02-12 17:46:50","0","366904","2019-02-09 10:53:55"
"7143","julialang","julia","2019-02-09 10:54:11","366904","5","2021-07-19 23:05:17","0","366904","2019-02-09 10:54:11"
"7144","category","categories","2019-02-09 21:03:55","4099593","306","2022-03-02 14:10:45","0","4099593","2019-02-09 21:04:22"
"7146","mcts","monte-carlo-tree-search","2019-02-09 21:42:38","4099593","3","2021-03-11 19:00:52","0","4099593","2019-02-09 21:42:46"
"7147","appc","appcelerator","2019-02-11 01:15:38","4099593","1","2022-03-03 20:11:07","0","4099593","2019-02-11 01:15:38"
"7148","apache-coccoon","apache-cocoon","2019-02-11 01:37:17","366904","0","","0","366904","2019-02-11 01:37:17"
"7149","overcommit","memory-overcommitment","2019-02-11 02:47:17","4099593","1","2021-01-30 21:06:06","0","4099593","2019-02-11 02:47:21"
"7150","brew","homebrew","2019-02-11 02:54:09","4099593","192","2022-03-04 10:24:38","0","4099593","2019-02-11 02:54:09"
"7151","bpf","ebpf","2019-02-11 14:46:24","6884590","0","","2","",""
"7152","precedence","operator-precedence","2019-02-12 22:34:32","4099593","47","2022-01-28 05:45:15","0","4099593","2019-02-12 22:34:36"
"7153","jaws","jaws-screen-reader","2019-02-13 02:32:08","4099593","23","2021-08-04 15:59:32","0","4099593","2019-02-13 02:32:08"
"7155","kv","kivy-language","2019-02-13 22:02:41","366904","44","2022-02-04 20:41:49","0","366904","2019-02-13 22:02:41"
"7156","amp","asynchronous-messaging-protocol","2019-02-13 22:52:01","4099593","603","2022-02-28 21:22:09","0","4099593","2019-02-13 22:52:01"
"7157","can","can-bus","2019-02-14 02:26:32","366904","123","2022-02-26 13:41:13","0","366904","2019-02-14 02:26:32"
"7158","rolling","rolling-computation","2019-02-17 23:26:31","4099593","194","2022-03-04 02:11:23","0","4099593","2019-02-17 23:26:37"
"7159","appmaker","google-app-maker","2019-02-20 02:51:12","4099593","29","2020-07-21 15:15:46","0","4099593","2019-02-20 02:51:12"
"7161","wifi-configuration","wifi","2019-02-21 00:05:27","4099593","2","2021-01-06 14:25:19","0","4099593","2019-02-21 00:05:31"
"7162","decentralized","distributed","2019-02-21 02:22:00","4099593","10","2022-02-15 11:36:45","0","4099593","2019-02-21 02:22:04"
"7163","casing-conventions","naming-conventions","2019-02-21 06:02:11","4099593","1","2019-02-22 04:45:43","0","4099593","2019-02-21 06:02:15"
"7166","qss","qtstylesheets","2019-02-22 00:55:53","4099593","21","2022-02-22 00:00:04","0","4099593","2019-02-22 00:55:53"
"7167","special-methods","magic-methods","2019-02-22 04:42:27","4099593","1","2022-02-24 02:11:24","0","4099593","2019-02-22 04:42:34"
"7168","windows-taskbar","taskbar","2019-02-22 04:47:25","366904","4","2020-12-23 03:52:29","0","366904","2019-02-22 04:47:25"
"7169","qt-style-sheets","qtstylesheets","2019-02-22 05:11:05","4099593","0","","0","4099593","2019-02-22 05:11:14"
"7170","qt-style-sheet","qtstylesheets","2019-02-22 05:11:08","4099593","0","","0","4099593","2019-02-22 05:11:13"
"7171","hypersql","hsqldb","2019-02-22 12:43:18","2144390","0","","0","",""
"7172","blogger-dynamic-views","blogger","2019-02-23 06:12:18","933980","0","","1","",""
"7174","vapor3","vapor","2019-02-25 04:57:34","4099593","4","2021-09-29 07:27:22","0","4099593","2019-02-25 04:57:38"
"7175","vapor2","vapor","2019-02-25 05:02:24","4099593","0","","0","4099593","2019-02-25 05:02:29"
"7176","as3-api","actionscript-3","2019-02-25 06:54:57","4099593","4","2019-04-10 08:29:46","0","4099593","2019-02-25 06:55:02"
"7177","aurelia-framework","aurelia","2019-02-27 07:56:21","8343610","0","","0","366904","2019-12-11 04:12:10"
"7178","twitter-finagle","finagle","2019-02-27 14:24:12","334519","0","","0","",""
"7179","corb","marklogic-corb","2019-03-03 04:11:43","4099593","40","2022-01-31 12:03:09","0","4099593","2019-03-03 04:11:43"
"7180","typehints","type-hinting","2019-03-03 07:13:13","646543","167","2022-02-13 13:11:50","3","100297","2019-10-02 16:00:40"
"7181","zeppelin","apache-zeppelin","2019-03-04 07:25:47","4099593","70","2022-03-01 23:15:15","0","4099593","2019-03-04 07:25:51"
"7182","google-services","google-play-services","2019-03-04 22:28:22","6296561","18","2022-01-27 03:50:01","1","4099593","2019-03-08 02:24:30"
"7183","kotlin-anko","anko","2019-03-05 01:10:06","4099593","0","","0","4099593","2019-03-05 01:10:06"
"7185","ocp","open-closed-principle","2019-03-05 18:12:07","366904","21","2021-10-05 06:52:47","0","366904","2019-03-05 18:12:07"
"7186","dip-principle","dependency-inversion","2019-03-05 18:22:05","366904","0","","0","366904","2019-03-05 18:22:05"
"7187","srp","single-responsibility-principle","2019-03-05 18:48:37","366904","8","2021-05-22 16:26:08","0","366904","2019-03-05 18:48:37"
"7188","lsp","liskov-substitution-principle","2019-03-05 18:50:52","366904","44","2022-02-26 18:23:28","0","366904","2019-03-05 18:50:52"
"7189","isp-principle","interface-segregation-principle","2019-03-05 18:52:36","366904","0","","0","366904","2019-03-05 18:52:36"
"7190","docker-notary","notary","2019-03-05 19:09:32","366904","0","","0","366904","2019-03-05 19:09:32"
"7191","google-services-json","google-play-services","2019-03-05 21:59:00","6296561","20","2021-07-18 15:24:20","1","4099593","2019-03-08 02:34:15"
"7192","llvm-clang","clang","2019-03-05 23:35:35","9614249","224","2022-03-04 22:49:00","3","2370483","2020-09-30 19:41:13"
"7194","envoy","envoyproxy","2019-03-08 04:20:08","4099593","71","2022-02-14 11:49:21","0","4099593","2019-03-08 04:20:08"
"7195","docusign","docusignapi","2019-03-08 04:36:16","4099593","332","2022-03-02 15:06:46","0","4099593","2019-03-08 04:36:16"
"7196","react-vr","react-360","2019-03-08 04:49:02","4099593","3","2022-02-21 16:07:06","0","4099593","2019-03-08 04:49:02"
"7197","struts-1.x","struts-1","2019-03-08 05:17:53","4099593","0","","0","4099593","2019-03-08 05:17:57"
"7198","youtube-api-v3","youtube-data-api","2019-03-08 07:43:07","4099593","125","2021-10-10 23:16:00","0","4099593","2019-03-08 07:44:20"
"7199","youtube-data-api-v3","youtube-data-api","2019-03-08 07:43:12","4099593","29","2020-11-30 12:21:49","0","4099593","2019-03-08 07:44:19"
"7200","youtube-v3-api","youtube-data-api","2019-03-08 07:43:17","4099593","425","2022-03-05 17:56:04","0","4099593","2019-03-08 07:44:18"
"7201","youtube-reporting-api","youtube-analytics-api","2019-03-08 07:58:51","4099593","3","2020-06-22 16:10:27","0","4099593","2019-03-08 07:58:56"
"7202","case-when","case","2019-03-08 14:38:05","330315","168","2022-03-05 18:50:55","4","-1","2021-08-03 16:13:10"
"7203","firestore-security-rules","firebase-security","2019-03-09 01:38:21","209103","16","2021-10-31 17:51:36","1","4099593","2019-03-10 05:31:32"
"7204","eureka","netflix-eureka","2019-03-10 05:52:02","4099593","107","2022-02-26 12:31:52","0","4099593","2019-03-10 05:52:10"
"7205","personal-digital-assistant","handhelddevice","2019-03-10 07:36:57","4099593","0","","0","4099593","2019-03-10 07:36:57"
"7206","pda","pushdown-automaton","2019-03-10 07:53:42","4099593","13","2022-01-06 16:25:06","0","4099593","2019-03-10 07:53:42"
"7207","d2","d","2019-03-10 08:03:48","4099593","7","2020-10-26 17:31:29","0","4099593","2019-03-10 08:03:48"
"7208","vue-js","vue.js","2019-03-10 08:36:20","366904","28","2021-12-01 07:46:51","0","366904","2019-03-10 08:36:20"
"7209","sql-anywhere","sqlanywhere","2019-03-10 08:36:56","4099593","1","2019-07-09 17:33:04","0","4099593","2019-03-10 08:37:01"
"7210","charles","charles-proxy","2019-03-10 08:41:04","4099593","27","2021-10-22 15:09:29","0","4099593","2019-03-10 08:41:04"
"7211","kevin-bacon","bacon-number","2019-03-10 09:00:46","366904","0","","0","366904","2019-03-10 09:00:46"
"7212","numeric-format","number-formatting","2019-03-10 10:33:22","4099593","0","","0","4099593","2019-03-10 10:33:26"
"7213","kismet","kismet-udk","2019-03-10 12:05:28","4099593","1","2022-02-28 13:09:26","0","4099593","2019-03-10 12:05:28"
"7214","juno","openstack-juno","2019-03-11 07:52:21","4099593","10","2021-09-13 11:50:03","0","4099593","2019-03-11 07:52:21"
"7215","android-architecture-livedata","android-livedata","2019-03-11 08:17:14","4099593","5","2019-04-02 07:41:06","0","4099593","2019-03-11 08:17:23"
"7216","livedata","android-livedata","2019-03-11 08:17:18","4099593","278","2022-02-27 20:20:00","0","4099593","2019-03-11 08:17:22"
"7217","ng-include","angularjs-ng-include","2019-03-11 16:58:32","4099593","2","2020-10-07 14:27:08","0","4099593","2019-03-11 16:58:38"
"7218","glide-image-library","android-glide","2019-03-12 07:12:06","4099593","0","","0","4099593","2019-03-12 07:12:06"
"7219","type-library","typelib","2019-03-13 03:28:06","4099593","0","","0","4099593","2019-03-13 03:28:14"
"7220","typelibrary","typelib","2019-03-13 03:28:08","4099593","0","","0","4099593","2019-03-13 03:28:12"
"7221","framelayout","android-framelayout","2019-03-13 19:37:27","4099593","23","2022-02-25 09:47:26","0","4099593","2019-03-13 19:37:27"
"7222","aws-sagemaker","amazon-sagemaker","2019-03-17 11:39:11","4099593","4","2022-02-09 20:27:53","0","4099593","2019-03-17 11:39:29"
